CO_IES|NO_IES|CO_CATEGORIA_ADMINISTRATIVA|DS_CATEGORIA_ADMINISTRATIVA|CO_ORGANIZACAO_ACADEMICA|DS_ORGANIZACAO_ACADEMICA|CO_CURSO|NO_CURSO|CO_GRAU_ACADEMICO|DS_GRAU_ACADEMICO|CO_MODALIDADE_ENSINO|DS_MODALIDADE_ENSINO|CO_NIVEL_ACADEMICO|DS_NIVEL_ACADEMICO|CO_ALUNO_CURSO|CO_ALUNO|CO_COR_RACA_ALUNO|DS_COR_RACA_ALUNO|IN_SEXO_ALUNO|DS_SEXO_ALUNO|NU_ANO_ALUNO_NASC|NU_DIA_ALUNO_NASC|NU_MES_ALUNO_NASC|NU_IDADE_ALUNO|CO_NACIONALIDADE_ALUNO|CO_PAIS_ORIGEM_ALUNO|CO_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|CO_ALUNO_SITUACAO|IN_ALUNO_DEFICIENCIA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_DEF_SURDEZ|IN_DEF_SURDOCEGUEIRA|IN_DEF_BAIXA_VISAO|IN_DEF_CEGUEIRA|IN_DEF_SUPERDOTACAO|IN_TGD_AUTISMO_INFANTIL|IN_TGD_SINDROME_ASPERGER|IN_TGD_SINDROME_RETT|IN_TGD_TRANSTOR_DESINTEGRATIVO|DT_INGRESSO_CURSO|IN_ATIVIDADE_COMPLEMENTAR|IN_RESERVA_VAGAS|IN_FINANC_ESTUDANTIL|CO_CURSO_POLO|CO_TURNO_ALUNO|IN_ING_VESTIBULAR|IN_ING_ENEM|IN_ING_OUTRO_TIPO_SELECAO|IN_ING_CONVENIO_PECG|IN_ING_OUTRA_FORMA|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTROS|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_SOCIAL|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_COMPL_ESTAGIO|IN_COMPL_EXTENSAO|IN_COMPL_MONITORIA|IN_COMPL_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_PROCEDE_EDUC_PUBLICA|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO_TOTAL|IN_INGRESSO_PROCESSO_SELETIVO|IN_INGRESSO_OUTRAS_FORMAS|ANO_INGRESSO
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|1695054|400009148583|6|Não dispõe da informação|0|Masculino|1965|12|08|46|1|10|31|3135209|2|0||||||||||||||18JAN2010:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|1717801|400009149079|6|Não dispõe da informação|1|Feminino|1992|19|06|19|1|10|31|3161106|2|0||||||||||||||27JAN2010:00:00:00|1|0|0||3|1|0|0||0|||||||||||||||||||1|0|0|0|0|1|0|0|0|1|0|||1||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|Licenciatura|1|Presencial|1|Graduação|1731182|400009127027|6|Não dispõe da informação|1|Feminino|1987|24|09|24|1|10|29|2907103|2|0||||||||||||||02AUG2010:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|11287053|400012302926|1|Branca|0|Masculino|1993|02|09|18|1|10|31|3135209|2|0||||||||||||||01AUG2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|1820937|400009447298|6|Não dispõe da informação|0|Masculino|1990|08|01|21|1|10|31|3137304|4|0||||||||||||||27JUL2010:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|1878545|400009391209|6|Não dispõe da informação|0|Masculino|1984|02|05|27|1|10|31|3161106|4|0||||||||||||||23JUN2010:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|1964124|400009381064|3|Parda|1|Feminino|1992|09|10|19|1|10|31|3143302|2|0||||||||||||||19JAN2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|11298794|400011899806|3|Parda|1|Feminino|1993|03|01|18|1|10|31|3135209|2|0||||||||||||||01AUG2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|1964767|400009381615|2|Preta|0|Masculino|1977|18|07|34|1|10|31|3135209|2|0||||||||||||||26MAR2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|1987638|400009383071|1|Branca|0|Masculino|1991|01|11|20|1|10|33|3300407|3|0||||||||||||||11MAR2010:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||0|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|1974305|400009381901|4|Amarela|1|Feminino|1979|15|11|32|1|10|31|3135209|2|0||||||||||||||02FEB2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||1|0|0|0|0|0|1|||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|1976379|400009384293|3|Parda|0|Masculino|1981|11|05|30|1|10|31|3135209|3|0||||||||||||||18JAN2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|1990015|400009397400|3|Parda|0|Masculino|1989|26|02|22|1|10|31|3143302|4|0||||||||||||||22MAR2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||0|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12948208|400012679741|0|Não declarado|0|Masculino|1993|26|05|18|1|10|31|3135209|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|2011220|400003262459|3|Parda|0|Masculino|1979|24|03|32|1|10|31|3135209|4|0||||||||||||||18JAN2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|10666079|400012208011|0|Não declarado|0|Masculino|1991|05|08|20|1|10|31|3143302|4|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|12891301|400012668129|3|Parda|1|Feminino|1992|18|02|19|1|10|31|3135100|2|0||||||||||||||10AUG2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|11778184|400012302388|2|Preta|0|Masculino|1993|14|12|18|1|10|31|3135209|4|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12782086|400012642674|0|Não declarado|1|Feminino|1985|31|07|26|1|10|31|3135209|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||0|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|11861392|400012404514|0|Não declarado|0|Masculino|1991|20|06|20|1|10|31|3135209|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|0|0|1|0|1|||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|2237663|400009263178|3|Parda|0|Masculino|1989|19|05|22|1|10|53|5300108|2|0||||||||||||||22JAN2010:00:00:00|1|0|0||1|1|0|0||0|||||||||||||||||||0|||||||0|0|0|1||||1|1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|10911920|400012250301|0|Não declarado|1|Feminino|1987|06|07|24|1|10|31|3135209|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12749056|400012632585|0|Não declarado|1|Feminino|1993|23|12|18|1|10|33|3306107|4|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||0|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|Licenciatura|1|Presencial|1|Graduação|11145132|400009504280|3|Parda|0|Masculino|1992|19|11|19|1|10|31|3143302|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|12599631|400012592418|0|Não declarado|1|Feminino|1992|28|05|19|1|10|||2|0||||||||||||||22FEB2010:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|11858324|400012404096|0|Não declarado|1|Feminino|1992|01|03|19|1|10|31|3142908|4|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|0|0|1|1|0|||||||||0|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|11861121|400012403968|0|Não declarado|0|Masculino|1992|18|01|19|1|10|31|3143302|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|1|0|0|0|0|||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|11847805|400002419540|0|Não declarado|0|Masculino|1988|24|06|23|1|10|31|3135100|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|11320368|400012309511|0|Não declarado|0|Masculino|1987|24|02|24|1|10|31|3162450|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12771926|400012639128|0|Não declarado|1|Feminino|1991|04|10|20|1|10|31|3135209|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||1|0|0|0|1|0|1|||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12741297|400012631595|0|Não declarado|1|Feminino|1990|14|01|21|1|10|31|3135209|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|10654400|400009027221|0|Não declarado|0|Masculino|1991|18|02|20|1|10|35|3550308|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12947674|400009925042|6|Não dispõe da informação|1|Feminino|1987|02|10|24|1|10|33|3304557|4|0||||||||||||||31JAN2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|11391494|400012328268|0|Não declarado|1|Feminino|1984|11|10|27|1|10|31|3135209|4|0||||||||||||||24FEB2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|11154057|400012281927|0|Não declarado|1|Feminino|1991|25|11|20|1|10|31|3106200|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|10660767|400012207117|0|Não declarado|1|Feminino|1993|28|02|18|1|10|31|3143302|4|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|Licenciatura|1|Presencial|1|Graduação|11042474|400011055157|6|Não dispõe da informação|1|Feminino|1987|03|06|24|1|10|31|3135209|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|12610588|400012594050|0|Não declarado|0|Masculino|1987|24|10|24|1|10|||2|0||||||||||||||22FEB2010:00:00:00|0|0|0||1|0|0|1||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|Licenciatura|1|Presencial|1|Graduação|11043759|400012270213|0|Não declarado|1|Feminino|1990|17|06|21|1|10|31|3135209|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|11284230|400012302609|3|Parda|1|Feminino|1973|20|06|38|1|10|31|3149150|2|0||||||||||||||01AUG2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|Licenciatura|1|Presencial|1|Graduação|11043195|400012270045|0|Não declarado|0|Masculino|1981|20|07|30|1|10|31|3135209|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|Licenciatura|1|Presencial|1|Graduação|11045582|400012270226|0|Não declarado|1|Feminino|1991|07|01|20|1|10|31|3135209|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||1|0|0|0|1|0|1|||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12925004|400004167655|6|Não dispõe da informação|0|Masculino|1992|06|06|19|1|10|33|3306107|4|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||0|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|12636702|400003459797|6|Não dispõe da informação|1|Feminino|1983|28|05|28|1|10|31|3135209|4|0||||||||||||||04AUG2008:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12740131|400012630404|0|Não declarado|1|Feminino|1990|05|06|21|1|10|31|3170404|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12779978|400012303766|3|Parda|0|Masculino|1993|03|07|18|1|10|31|3135209|4|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12781572|400012642485|0|Não declarado|0|Masculino|1985|21|04|26|1|10|31|3143302|4|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||0|0|0|1|1|0|2011
